jugador_id;nombre;equipo;posicion;nacionalidad;temporada;partidos;minutos;goles;asistencias;contrib;xg;xa;salario_eur;goles_por90;asistencias_por90;contrib_por90;xg_por90;xa_por90
68;Jugador_068;Equipo_03;FWD;POR;2022/23;29;2378;8;7;15;13,88575471094204;11,86663791622727;1436752,0;0,3027754415475189;0,2649285113540791;0,567703952901598;0,5255331892282521;0,44911581684628027
68;Jugador_068;Equipo_03;FWD;POR;2023/24;23;1788;11;3;14;16,791907681952342;5,217086589590689;1436752,0;0,5536912751677853;0,15100671140939598;0,7046979865771812;0,8452302524472655;0,2626050296773837
69;Jugador_069;Equipo_06;GK;CMR;2022/23;35;2978;0;0;0;4,537391927620154;7,04808722847703;874274,0;0,0;0,0;0,0;0,13712735845729143;0,2130046509613609
69;Jugador_069;Equipo_06;GK;CMR;2023/24;34;2920;0;0;0;3,8200914387817133;9,609728021743;874274,0;0,0;0,0;0,0;0,1177425443460117;0,29619024724550347
70;Jugador_070;Equipo_06;FWD;FRA;2022/23;29;2450;7;4;11;16,79791431440109;9,098714176677936;1073430,0;0,2571428571428571;0,1469387755102041;0,40408163265306124;0,6170662401208564;0,33423847995959766
70;Jugador_070;Equipo_06;FWD;FRA;2023/24;29;2342;17;9;26;26,0568511939888;15,490491821936061;1073430,0;0,6532877882152006;0,34585824081981215;0,9991460290350128;1,0013307461396208;0,5952793612187214
71;Jugador_071;Equipo_15;MID;ENG;2022/23;23;1857;2;1;3;4,608304877147023;5,728491071759939;886354,0;0,09693053311793215;0,048465266558966075;0,14539579967689822;0,2233427242559139;0,2776328467735027
71;Jugador_071;Equipo_15;MID;ENG;2023/24;27;2176;2;3;5;4,18294351261578;10,704204130432528;886354,0;0,08272058823529412;0,12408088235294118;0,2068014705882353;0,17300777395929237;0,4427290311300219
72;Jugador_072;Equipo_09;FWD;ITA;2022/23;23;2019;10;3;13;15,855629518901443;7,652415024869388;1497936,0;0,44576523031203563;0,1337295690936107;0,5794947994056463;0,7067888344235413;0,3411180546004185
72;Jugador_072;Equipo_09;FWD;ITA;2023/24;27;2094;11;4;15;18,413141054081663;8,69391804487524;1497936,0;0,4727793696275071;0,17191977077363896;0,6446991404011462;0,7913957473101001;0,3736640993499386
73;Jugador_073;Equipo_16;GK;ARG;2022/23;31;2491;0;0;0;3,1965568199253536;6,891827678414407;934288,0;0,0;0,0;0,0;0,11549181605511112;0,24900220435860965
73;Jugador_073;Equipo_16;GK;ARG;2023/24;33;2770;0;0;0;3,1143809536521627;4,674795031219522;934288,0;0,0;0,0;0,0;0,10118927286234464;0,151888647223739
74;Jugador_074;Equipo_19;MID;ENG;2022/23;28;2294;1;1;2;5,3351687613364405;9,224657257446022;891614,0;0,03923278116826504;0,03923278116826504;0,07846556233653008;0,2093135085092762;0,3619089595336277
74;Jugador_074;Equipo_19;MID;ENG;2023/24;27;2159;3;2;5;7,945360694511552;9,005891050484495;891614,0;0,12505789717461788;0,08337193144974525;0,20842982862436313;0,33121003358315876;0,37541926565243383
75;Jugador_075;Equipo_14;DEF;POR;2022/23;33;2802;1;0;1;7,015760102555761;9,631555287862996;614801,0;0,032119914346895075;0,0;0,032119914346895075;0,22534561357245486;0,30936473087354377
75;Jugador_075;Equipo_14;DEF;POR;2023/24;23;1920;3;1;4;4,14057190552726;8,50015403245238;614801,0;0,140625;0,046875;0,1875;0,19408930807159033;0,39844472027120537
76;Jugador_076;Equipo_19;FWD;POR;2022/23;31;2555;10;1;11;17,918801073317915;8,736487515538196;950676,0;0,3522504892367906;0,03522504892367906;0,3874755381604697;0,6311906444612964;0,30774320015594425
76;Jugador_076;Equipo_19;FWD;POR;2023/24;32;2572;13;6;19;23,33523044758724;12,679992656528317;950676,0;0,4548989113530327;0,2099533437013997;0,6648522550544324;0,8165516097522751;0,4437011427245523
77;Jugador_077;Equipo_02;MID;NED;2022/23;25;2145;1;5;6;4,951519607382764;12,46076476254641;577889,0;0,04195804195804196;0,2097902097902098;0,2517482517482518;0,20775606744263347;0,522829290736213
77;Jugador_077;Equipo_02;MID;NED;2023/24;25;2132;5;2;7;8,304111560550082;11,837019085772033;577889,0;0,21106941838649157;0,08442776735459662;0,2954971857410882;0,35054879946036926;0,4996865467727406
78;Jugador_078;Equipo_16;DEF;NED;2022/23;30;2456;0;1;1;2,1405184227751044;7,376716072977254;1352449,0;0,0;0,03664495114006515;0,03664495114006515;0,07843919301700301;0,2703194000683847
78;Jugador_078;Equipo_16;DEF;NED;2023/24;29;2494;1;2;3;3,478731940372014;9,412580913056525;1352449,0;0,03608660785886127;0,07217321571772253;0,1082598235765838;0,12553563537830043;0,33966811634927313
79;Jugador_079;Equipo_08;GK;ARG;2022/23;32;2586;0;0;0;5,750468180742408;8,044025204063669;868039,0;0,0;0,0;0,0;0,20013230327409776;0,2799544734592924
79;Jugador_079;Equipo_08;GK;ARG;2023/24;34;2774;0;0;0;5,346872572652155;9,952834477139117;868039,0;0,0;0,0;0,0;0,1734745968055854;0,3229109960138863
80;Jugador_080;Equipo_07;FWD;GER;2022/23;29;2382;12;8;20;22,11287569338549;14,15102209725895;1157764,0;0,4534005037783375;0,30226700251889166;0,7556675062972292;0,8354990816140614;0,534673378989633
80;Jugador_080;Equipo_07;FWD;GER;2023/24;31;2481;8;7;15;16,166945091058604;10,509292276002174;1157764,0;0,29020556227327693;0,2539298669891173;0,5441354292623942;0,586467173798982;0,3812318842564271
81;Jugador_081;Equipo_14;DEF;FRA;2022/23;28;2353;1;0;1;5,179241237576494;4,679052606366454;864785,0;0,03824904377390565;0,0;0,03824904377390565;0,1981010248116806;0,17896928796131784
81;Jugador_081;Equipo_14;DEF;FRA;2023/24;26;2108;2;1;3;5,620097150021019;8,239142206790685;864785,0;0,08538899430740038;0,04269449715370019;0,12808349146110057;0,23994722177509095;0,35176603349675606
82;Jugador_082;Equipo_10;MID;URU;2022/23;27;2188;3;3;6;7,843114269431282;11,423110292130584;797112,0;0,12340036563071298;0,12340036563071298;0,24680073126142596;0,3226143895104275;0,4698719955629582
82;Jugador_082;Equipo_10;MID;URU;2023/24;29;2331;2;2;4;4,080497215479384;10,994574953635905;797112,0;0,07722007722007722;0,07722007722007722;0,15444015444015444;0,15754815503781405;0,4245009634608457
83;Jugador_083;Equipo_19;MID;POR;2022/23;23;1945;2;3;5;4,49853618116997;10,897995274486401;1044430,0;0,09254498714652956;0,13881748071979436;0,2313624678663239;0,20815848653228655;0,504277416300142
83;Jugador_083;Equipo_19;MID;POR;2023/24;27;2160;0;2;2;2,369151220790017;10,311926403899417;1044430,0;0,0;0,08333333333333334;0,08333333333333334;0,09871463419958405;0,4296636001624757
84;Jugador_084;Equipo_16;GK;GER;2022/23;36;2921;0;0;0;4,73500783946071;12,50008387367315;726992,0;0,0;0,0;0,0;0,14589205941508523;0,38514465889441407
84;Jugador_084;Equipo_16;GK;GER;2023/24;36;2980;0;0;0;3,3554297225772522;10,488170888639393;726992,0;0,0;0,0;0,0;0,10133848155434655;0,31675683891863937
85;Jugador_085;Equipo_14;MID;FRA;2022/23;25;2146;4;1;5;5,726789323342052;10,757694524537591;695509,0;0,16775396085740912;0,04193849021435228;0,2096924510717614;0,24017289799663777;0,45116146654631084
85;Jugador_085;Equipo_14;MID;FRA;2023/24;25;1960;3;3;6;4,6221949633353745;9,810056337751602;695509,0;0,1377551020408163;0,1377551020408163;0,2755102040816326;0,21224364627560394;0,450461770611043
86;Jugador_086;Equipo_14;DEF;CRO;2022/23;23;1802;1;1;2;2,0983341838181206;7,662271940174285;534278,0;0,049944506104328525;0,049944506104328525;0,09988901220865705;0,10480026445262533;0,38268838768905966
86;Jugador_086;Equipo_14;DEF;CRO;2023/24;25;2072;1;2;3;4,465197403224541;8,282133732609937;534278,0;0,04343629343629344;0,08687258687258688;0,1303088803088803;0,19395162465743662;0,35974519108826947
87;Jugador_087;Equipo_17;DEF;GER;2022/23;29;2391;3;0;3;4,106459486074384;6,25383201135294;635594,0;0,11292346298619824;0,0;0,11292346298619824;0,15457187526001448;0,23540145588530514
87;Jugador_087;Equipo_17;DEF;GER;2023/24;20;1664;0;1;1;3,695125697335288;7,894043752181625;635594,0;0,0;0,054086538461538464;0,054086538461538464;0,19985655814914421;0,4269615010194389
88;Jugador_088;Equipo_13;MID;ESP;2022/23;27;2253;1;3;4;4,130277837353747;9,312882770559302;925000,0;0,03994673768308921;0,11984021304926765;0,15978695073235685;0,16499112532704716;0,3720192851088936
88;Jugador_088;Equipo_13;MID;ESP;2023/24;28;2365;2;3;5;5,7902130521637565;12,121125728569316;925000,0;0,07610993657505286;0,11416490486257927;0,19027484143763215;0,22034637407811333;0,461269055209826
89;Jugador_089;Equipo_12;MID;CMR;2022/23;24;2022;1;1;2;2,2237253675627806;11,313096864233044;1231576,0;0,044510385756676554;0,044510385756676554;0,08902077151335311;0,09897887392712675;0,5035503055296607
89;Jugador_089;Equipo_12;MID;CMR;2023/24;25;1944;4;2;6;7,731460913988824;8,787472264997648;1231576,0;0,1851851851851852;0,0925925925925926;0,2777777777777778;0,35793800527726044;0,40682741967581704
90;Jugador_090;Equipo_09;FWD;CMR;2022/23;24;2031;8;2;10;15,713947644611519;5,557372283005665;1075533,0;0,3545051698670606;0,08862629246676515;0,4431314623338257;0,6963344598793878;0,2462646506501772
90;Jugador_090;Equipo_09;FWD;CMR;2023/24;23;1816;8;2;10;14,934810860730051;7,34605881071665;1075533,0;0,39647577092511016;0,09911894273127754;0,4955947136563877;0,7401613312035817;0,3640667912800102
91;Jugador_091;Equipo_15;MID;CRO;2022/23;26;2281;0;2;2;4,732245075196005;7,185810594764405;796904,0;0,0;0,0789127575624726;0,0789127575624726;0,18671725417257362;0,2835260646772452
91;Jugador_091;Equipo_15;MID;CRO;2023/24;31;2551;6;3;9;11,540930882982616;11,790890478735292;796904,0;0,21168169345354762;0,10584084672677381;0,31752254018032144;0,4071672988900178;0,4159859439773329
92;Jugador_092;Equipo_17;MID;CRO;2022/23;25;1988;2;4;6;4,811350898166021;12,681939333236684;1079350,0;0,09054325955734407;0,18108651911468815;0,2716297786720322;0,21781769659705325;0,57413206236987
92;Jugador_092;Equipo_17;MID;CRO;2023/24;29;2386;3;5;8;6,3621308772630005;12,713404537567245;1079350,0;0,11316010058675607;0,18860016764459347;0,30176026823134955;0,23997979000572928;0,4795500454237435
93;Jugador_093;Equipo_06;MID;BRA;2022/23;30;2583;5;5;10;8,755863952396554;18,130374760693012;445638,0;0,17421602787456447;0,17421602787456447;0,34843205574912894;0,30508236767932245;0,6317203749370388
93;Jugador_093;Equipo_06;MID;BRA;2023/24;26;2153;1;0;1;4,497228083945467;8,066180756304217;445638,0;0,04180213655364608;0,0;0,04180213655364608;0,1879937424779805;0,33718358944142107
94;Jugador_094;Equipo_03;DEF;ESP;2022/23;22;1881;1;2;3;3,2475709863640527;8,335116168223907;608703,0;0,04784688995215312;0,09569377990430623;0,14354066985645933;0,15538617159636617;0,3988093860394214
94;Jugador_094;Equipo_03;DEF;ESP;2023/24;26;2110;0;1;1;3,6663748629667237;8,39452636812253;608703,0;0,0;0,04265402843601896;0,04265402843601896;0,15638565766208776;0,35806036641280936
95;Jugador_095;Equipo_10;MID;CRO;2022/23;26;2141;7;8;15;10,485222259949687;17,45730084672262;944647,0;0,29425502101821577;0,3362914525922466;0,6305464736104623;0,44076132806887985;0,733842632510526
95;Jugador_095;Equipo_10;MID;CRO;2023/24;27;2209;4;2;6;7,026121019844782;9,927519148013532;944647,0;0,16296966953372566;0,08148483476686283;0,24445450430058852;0,2862611551770169;0,40447112871037477
96;Jugador_096;Equipo_16;DEF;URU;2022/23;26;2216;0;2;2;2,4151891107834267;8,177130093261818;863122,0;0,0;0,0812274368231047;0,0812274368231047;0,0980898104560056;0,33210365902236627
96;Jugador_096;Equipo_16;DEF;URU;2023/24;27;2151;1;0;1;4,554653126943837;7,796177014316629;863122,0;0,04184100418410042;0,0;0,04184100418410042;0,19057126054158313;0,3261998750760096
97;Jugador_097;Equipo_12;FWD;ENG;2022/23;23;1860;8;4;12;14,821703519074452;8,273014481134007;594707,0;0,3870967741935484;0,1935483870967742;0,5806451612903226;0,7171792025358606;0,40030715231293584
97;Jugador_097;Equipo_12;FWD;ENG;2023/24;25;1968;12;4;16;15,81372510759134;9,663993575529338;594707,0;0,5487804878048781;0,1829268292682927;0,7317073170731708;0,7231886482130185;0,4419509257101831
98;Jugador_098;Equipo_19;MID;CMR;2022/23;27;2263;2;5;7;5,310053944427531;12,004464479132455;818111,0;0,07954043305346885;0,19885108263367213;0,278391515687141;0,2111819951385231;0,4774201516225899
98;Jugador_098;Equipo_19;MID;CMR;2023/24;31;2607;4;3;7;8,133827333675015;13,061801702141034;818111,0;0,1380897583429229;0,10356731875719218;0,24165707710011508;0,2807995627275609;0,45092526014295864
99;Jugador_099;Equipo_03;DEF;ENG;2022/23;27;2210;1;1;2;3,7374241614537165;7,454451852527035;501214,0;0,04072398190045249;0,04072398190045249;0,08144796380090498;0,15220279390535496;0,3035749623201055
99;Jugador_099;Equipo_03;DEF;ENG;2023/24;25;2103;1;2;3;8,16662627996468;7,471265346907113;501214,0;0,042796005706134094;0,08559201141226819;0,12838801711840228;0,3494989848772331;0,3197403144182787
100;Jugador_100;Equipo_17;DEF;CRO;2022/23;27;2194;1;0;1;5,821706487667217;6,925425075747453;959014,0;0,04102096627164995;0,0;0,04102096627164995;0,23881202547404262;0,2840876284490751
100;Jugador_100;Equipo_17;DEF;CRO;2023/24;29;2413;0;1;1;3,2147990557905746;6,507991513127252;959014,0;0,0;0,03729796933278077;0,03729796933278077;0,11990547659392943;0,2427348678746178
101;Jugador_101;Equipo_04;DEF;GER;2022/23;25;2121;2;0;2;5,186106149994094;4,708528883695762;763620,0;0,08486562942008487;0,0;0,08486562942008487;0,22006108132931093;0,1997961336787452
101;Jugador_101;Equipo_04;DEF;GER;2023/24;25;1932;0;2;2;3,086423453848889;6,61680381371396;763620,0;0,0;0,09316770186335405;0,09316770186335405;0,14377749008612836;0,3082362025022031
102;Jugador_102;Equipo_06;FWD;CRO;2022/23;29;2521;6;8;14;12,862893597908728;13,374246184662434;1227463,0;0,21420071400238;0,28560095200317337;0,4998016660055533;0,4592068321347821;0,47746218033305005
102;Jugador_102;Equipo_06;FWD;CRO;2023/24;26;2123;7;4;11;16,305908020736094;8,272267513735589;1227463,0;0,29674988224211024;0,16957136128120584;0,46632124352331605;0,691253755000588;0,35068491579661
103;Jugador_103;Equipo_10;MID;ARG;2022/23;28;2418;1;2;3;4,855756292789975;9,560552194483952;783697,0;0,03722084367245657;0,07444168734491315;0,11166253101736973;0,18073534588548293;0,35585181865324883
103;Jugador_103;Equipo_10;MID;ARG;2023/24;27;2265;0;3;3;3,868100819917301;9,799317397181893;783697,0;0,0;0,11920529801324503;0,11920529801324503;0,15369937032783976;0,3893768502191481
104;Jugador_104;Equipo_07;FWD;BRA;2022/23;25;1869;7;6;13;16,24044562635885;10,544291204074451;1222602,0;0,33707865168539325;0,28892455858747995;0,6260032102728732;0,7820439306432833;0,5077507802925096
104;Jugador_104;Equipo_07;FWD;BRA;2023/24;28;2274;10;1;11;18,52349695747875;6,795256173041738;1222602,0;0,395778364116095;0,0395778364116095;0,43535620052770446;0,7331199323540403;0,2689415371916255
105;Jugador_105;Equipo_18;DEF;ITA;2022/23;30;2408;0;1;1;3,0744060877830437;6,249574819382202;608292,0;0,0;0,03737541528239203;0,03737541528239203;0,11490720427760545;0,23358045421278995
105;Jugador_105;Equipo_18;DEF;ITA;2023/24;29;2393;1;1;2;4,74623039908878;7,127056519143712;608292,0;0,03760969494358546;0,03760969494358546;0,07521938988717092;0,1785042774417009;0,26804642153068703
106;Jugador_106;Equipo_15;MID;URU;2022/23;24;2039;0;1;1;2,8119915320277857;7,549877432146077;620964,0;0,0;0,04413928396272683;0,04413928396272683;0,12411929273295769;0,3332461838612785
106;Jugador_106;Equipo_15;MID;URU;2023/24;29;2433;6;4;10;10,972674258194706;14,722153403791316;620964,0;0,2219482120838471;0,14796547472256474;0,3699136868064118;0,4058942388974614;0,544592604332601
107;Jugador_107;Equipo_20;FWD;CRO;2022/23;27;2215;10;2;12;18,792618784793802;7,5155432178885695;863386,0;0,4063205417607223;0,08126410835214447;0,4875846501128668;0,7635827045740144;0,3053719591918606
107;Jugador_107;Equipo_20;FWD;CRO;2023/24;26;2136;10;9;19;17,836896432495273;14,900864171778474;863386,0;0,4213483146067416;0,3792134831460674;0,8005617977528089;0,7515546249646884;0,627845400496284
108;Jugador_108;Equipo_16;DEF;GER;2022/23;21;1786;2;2;4;3,7142211198609987;5,382842779318517;438490,0;0,10078387458006718;0,10078387458006718;0,20156774916013437;0,1871667977533538;0,2712518757775289
108;Jugador_108;Equipo_16;DEF;GER;2023/24;23;1944;0;1;1;2,8442166998267755;5,613362594994613;438490,0;0,0;0,0462962962962963;0,0462962962962963;0,13167669906605442;0,2598778979164173
109;Jugador_109;Equipo_18;FWD;CRO;2022/23;29;2366;18;7;25;22,58682544676588;13,711792401283441;1395180,0;0,6846999154691462;0,2662721893491124;0,9509721048182587;0,8591776374509422;0,5215812832271808
109;Jugador_109;Equipo_18;FWD;CRO;2023/24;27;2235;8;6;14;15,577452274551401;8,342001863743091;1395180,0;0,32214765100671144;0,24161073825503354;0,563758389261745;0,6272799573644859;0,3359195381373057
110;Jugador_110;Equipo_05;GK;CMR;2022/23;32;2685;0;0;0;4,964486850957113;7,440813768322593;1261881,0;0,0;0,0;0,0;0,16640738047900935;0,24941275201081314
110;Jugador_110;Equipo_05;GK;CMR;2023/24;32;2679;0;0;0;2,7342654905607175;6,685498284434663;1261881,0;0,0;0,0;0,0;0,0918566234230924;0,22459680686790584
111;Jugador_111;Equipo_09;MID;CMR;2022/23;25;2004;4;1;5;8,946416647194692;8,179242393986328;1062136,0;0,17964071856287422;0,044910179640718556;0,2245508982035928;0,4017851787662287;0,3673312452389069
111;Jugador_111;Equipo_09;MID;CMR;2023/24;26;2209;0;4;4;3,1313549489476324;13,358932975040041;1062136,0;0,0;0,16296966953372566;0,16296966953372566;0,127578970305698;0,5442752230663666
112;Jugador_112;Equipo_05;DEF;ITA;2022/23;26;2169;0;2;2;3,1204801045962136;9,215849960077136;770944,0;0,0;0,08298755186721991;0,08298755186721991;0,12948050226540306;0,382400413281209
112;Jugador_112;Equipo_05;DEF;ITA;2023/24;26;2125;1;0;1;3,4752118349953576;7,601097052910814;770944,0;0,042352941176470586;0,0;0,042352941176470586;0,14718544242333279;0,3219288163585756
113;Jugador_113;Equipo_08;DEF;FRA;2022/23;30;2469;2;2;4;5,321974090272098;9,78509553619917;1034013,0;0,07290400972053464;0,07290400972053464;0,14580801944106928;0,19399662540481527;0,3566863500437122
113;Jugador_113;Equipo_08;DEF;FRA;2023/24;28;2228;2;2;4;6,140778921298504;9,307930548319744;1034013,0;0,08078994614003591;0,08078994614003591;0,16157989228007183;0,24805659915478695;0,3759936038369735
114;Jugador_114;Equipo_12;FWD;ENG;2022/23;26;2155;12;1;13;17,60874002905117;5,283876647543476;909781,0;0,5011600928074246;0,04176334106728538;0,54292343387471;0,7353998155984248;0,22067234258882265
114;Jugador_114;Equipo_12;FWD;ENG;2023/24;24;2086;11;6;17;19,413151514978424;10,63598382087708;909781,0;0,47459252157238735;0,2588686481303931;0,7334611697027804;0,8375760481054928;0,45888712554119715
115;Jugador_115;Equipo_01;DEF;ENG;2022/23;23;1881;3;2;5;4,6180154613624405;6,586082269826264;941993,0;0,14354066985645933;0,09569377990430623;0,23923444976076555;0,22095767757715026;0,315123553580204
115;Jugador_115;Equipo_01;DEF;ENG;2023/24;24;2127;0;2;2;3,9447999777033065;7,4392776241827105;941993,0;0,0;0,0846262341325811;0,0846262341325811;0,16691678325966036;0,31477902500067884
116;Jugador_116;Equipo_10;MID;CMR;2022/23;27;2279;7;3;10;9,893985735206295;10,359578993971702;1109980,0;0,2764370337867486;0,11847301448003511;0,3949100482667837;0,3907234384241187;0,4091101840532923
116;Jugador_116;Equipo_10;MID;CMR;2023/24;31;2613;2;4;6;6,6468637700304924;13,987966562146772;1109980,0;0,06888633754305397;0,13777267508610794;0,2066590126291619;0,22893905063250833;0,4817898930704973
117;Jugador_117;Equipo_07;DEF;URU;2022/23;32;2722;0;0;0;4,096330256565265;7,202101063032868;797068,0;0,0;0,0;0,0;0,13544075058445035;0,23812971920387882
117;Jugador_117;Equipo_07;DEF;URU;2023/24;23;1803;0;0;0;3,295238911119839;6,214900809918543;797068,0;0,0;0,0;0,0;0,16448779922395204;0,310227993839528
118;Jugador_118;Equipo_16;MID;CRO;2022/23;22;1703;4;4;8;8,809117353736662;7,619324263762375;701650,0;0,21139166177334115;0,21139166177334115;0,4227833235466823;0,4655434890406926;0,40266540442666693
118;Jugador_118;Equipo_16;MID;CRO;2023/24;25;2044;1;3;4;2,850050627420005;8,810386374566455;701650,0;0,04403131115459882;0,13209393346379647;0,1761252446183953;0,12549146598228983;0,3879328638507735
